link,name,comment,num_review,num_thanks,date_attend,time_use
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Nguyễn Kiệt,tốt dành cho mấy bạn da mụn,"Đã viết
32 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 2 năm trướcĐã dùng 5 ngày
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Nguyễn Xuân Mai, Mình đang dùng sữa rửa mặt nhà centaphil nhưng thấy e này đc nhắc đến khá nhiều về độ lành tính dịu nhẹ nên mình dùng thử. Khá bất ngờ khi e này ko có mùi hương sau khi rửa xong cũng không có hiện tượng... Xem thêm,"Đã viết
4 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 1 năm trướcĐã dùng 3 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Nguyễn Thị Việt Trinh,"Srm Simple dùng rất thích, da mình không kén srm lắm. Hôm mình đặt 9.9 còn được tặng thêm chai toner khá to. Chất lượng sản phẩm toẹt dời luôn ạ. Vote 5 * plus cho tiki","Đã viết
61 Đánh giá","Đã nhận
11 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 1 năm trướcĐã dùng 5 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Nguyễn Thương,Giao hàng nhanh. Đóng gói cẩn thận. Mình dùng mẫu cũ lâu rồi. Rất ổn cho da. Mẫu mới này không biết sao. Hi vọng chất lượng như nhau. Xin cảm ơn shop.,"Đã viết
96 Đánh giá","Đã nhận
3 Lượt cảm ơn",Đã tham gia 4 năm,Đánh giá vào 1 năm trướcĐã dùng 9 phút
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Kim Anh,"bọc hàng hơi sơ sài. mình sợ giao ra miền Bắc nó bọp ra mất, may k sao.","Đã viết
6 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 2 năm trướcĐã dùng 2 ngày
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Thuỳ Ngôn,"Giao hàng cực nhanh, mình đặt chưa đầy 24h đã nhận được hàng (mình ở HCM).
Set quà tặng kèm rất xinh xắn và hữu ích","Đã viết
10 Đánh giá","Đã nhận
16 Lượt cảm ơn",Đã tham gia 8 năm,Đánh giá vào 2 năm trướcĐã dùng 1 ngày
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Ngọc Nữ,"2 ngày đã nhận được hàng , chưa dùng nên chưa biết thế nào .","Đã viết
9 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 2 năm trướcĐã dùng 1 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Phạm Văn Tân,"sản phẩm gói cẩn thận, không vỡ
chất lượng tốt, mềm mại,phù hợp với da mặt của mình
cảm ơn tiki nhé","Đã viết
1 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 2 năm trướcĐã dùng 21 phút
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Lê Tấn Đạt,Không gây kích ứng. Thích hợp cho da nhạy cảm. Tuy nhiên cái chai bị lủng 1 lổ nhỏ nên nhà cung cấp cần lưu ý trong việc đóng gối.,"Đã viết
100 Đánh giá","Đã nhận
13 Lượt cảm ơn",Đã tham gia 4 năm,Đánh giá vào 1 tháng trướcĐã dùng 8 ngày
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Hoài Ninh," Đơn đầu tiên mua tại Tiki, rất hài lòng, đặt hôm trước hôm sau giao luôn, mua lần đầu nên giá cũng đc giảm kha khá. Còn chất lượng thì hoàn toàn tin tưởng, mong rằng sẽ có nhiều trải nghiệm tốt với Tiki... Xem thêm","Đã viết
2 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 2 năm trướcĐã dùng 5 giờ
